4:IF #|#, 1|#|#|#|#|#|#|#| THEN  2 With Confidence=0.9911243 and Coverage=0.8375
5:IF #|#|#|#|#|6.5,#|#|#|#| THEN  4 With Confidence=0.96103895 and Coverage=0.6883721
6:IF #|3.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.95811516 and Coverage=0.8511628
7:IF 4.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.6619217 and Coverage=0.8651163

1:IF #|#|#|#|#,3.5|#,3.5|#|#,3.5|#| THEN  2 With Confidence=0.9945652 and Coverage=0.915
2:IF #|#,3.5|#|#|#|#,3.5|#|#,3.5|#| THEN  2 With Confidence=0.992 and Coverage=0.93
3:IF #|#,3.5|#|#|#|#,8.5|#|#,2.5|#| THEN  2 With Confidence=0.9868421 and Coverage=0.9375
4:IF 4.5,#|#|#|#|#|3.5,#|#|#|#| THEN  4 With Confidence=0.9461078 and Coverage=0.7348837
5:IF #|3.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9427083 and Coverage=0.8418605
6:IF #|#|#|#|#|3.5,#|#|#|#| THEN  4 With Confidence=0.89756095 and Coverage=0.855814
7:IF 4.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.66906476 and Coverage=0.8651163
8:IF #|#|#|#|#|#|#|#|#,7.5| THEN  2 With Confidence=0.6683417 and Coverage=0.9975

1:IF #|#,3.5|#|#|#|#,2.5|#|#,3.5|#| THEN  2 With Confidence=1.0 and Coverage=0.91
2:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8575
3:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.2883721
4:IF #|3.5,#|#|2.5,#|#|#|#|#|#| THEN  4 With Confidence=0.96153843 and Coverage=0.6976744
5:IF #|#|#|#|#|6.5,#|#|#|#| THEN  4 With Confidence=0.96103895 and Coverage=0.6883721
6:IF 4.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.94857144 and Coverage=0.772093
7:IF #|#|#|#|#|#|#|3.5,#|#| THEN  4 With Confidence=0.943038 and Coverage=0.69302326
8:IF #|#|#|#|#|#,8.5|#|#,3.5|#| THEN  2 With Confidence=0.9373494 and Coverage=0.9725

1:IF #|#,3.5|#|#|#|#, 1|#|#,3.5|#| THEN  2 With Confidence=1.0 and Coverage=0.8575
2:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.855
3:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.29767442
4:IF #|#,3.5|#|#|#|#,6.5|#|#,3.5|#| THEN  2 With Confidence=0.9820051 and Coverage=0.955
5:IF #|#|#|#|#|8.5,#|#|#|#| THEN  4 With Confidence=0.976 and Coverage=0.5674419
6:IF #|#|#|#|#|4.5,#|#|2.5,#|#| THEN  4 With Confidence=0.9714286 and Coverage=0.63255817
7:IF #|3.5,#|#|2.5,#|#|#|#|#|#| THEN  4 With Confidence=0.96794873 and Coverage=0.7023256
8:IF #|#|#|#|#|6.5,#|#|#|#| THEN  4 With Confidence=0.9607843 and Coverage=0.68372095
9:IF 4.5,#|3.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9578313 and Coverage=0.73953485
10:IF 4.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.676259 and Coverage=0.8744186

