29:IF 110011|0010|#|#|#|01|#|#|10111010|#|#| THEN  C With Confidence=0.6875 and Coverage=0.57894737
30:IF 001001|1010|#|010|#|#|#|10|#|#|#| THEN  D With Confidence=0.67469877 and Coverage=0.26046512
31:IF 110000|0010|#|#|#|01|#|#|11111010|#|#| THEN  C With Confidence=0.6685714 and Coverage=0.6157895
32:IF 110011|0010|#|#|#|01|#|#|11101010|#|#| THEN  C With Confidence=0.66480446 and Coverage=0.6263158
33:IF 110000|0010|#|110|#|#|#|10|10010000|#|#| THEN  C With Confidence=0.6564103 and Coverage=0.67368424
34:IF 110000|0010|#|110|#|#|#|10|10011000|#|#| THEN  C With Confidence=0.65482235 and Coverage=0.6789474
35:IF 110001|0010|#|110|#|#|#|#|10001110|#|#| THEN  C With Confidence=0.6453202 and Coverage=0.6894737
36:IF 110001|0010|#|#|#|#|#|10|10101000|#|#| THEN  C With Confidence=0.63849765 and Coverage=0.7157895
37:IF 110000|0010|#|110|#|#|#|10|11000010|#|#| THEN  C With Confidence=0.6363636 and Coverage=0.7368421
38:IF 011001|1000|#|110|#|#|#|10|11001000|#|#| THEN  D With Confidence=0.6306306 and Coverage=0.3255814
39:IF 011001|1000|#|110|#|#|#|10|11111000|#|#| THEN  D With Confidence=0.62608695 and Coverage=0.33488372
40:IF #|1100|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=0.625 and Coverage=0.12820514
41:IF 011001|1000|#|110|#|#|#|10|11001100|#|#| THEN  D With Confidence=0.616 and Coverage=0.35813954
42:IF 111001|1000|#|110|#|#|#|10|11011000|#|#| THEN  D With Confidence=0.60264903 and Coverage=0.4232558
43:IF 111001|0010|#|#|#|#|#|#|10000010|#|#| THEN  C With Confidence=0.6023622 and Coverage=0.80526316
44:IF #|#|#|#|#|#|#|#|00110011|#|#| THEN  E With Confidence=0.6 and Coverage=0.105882354
45:IF 011011|1000|#|#|#|#|#|10|#|#|#| THEN  D With Confidence=0.5912409 and Coverage=0.37674418
46:IF 111001|0010|#|#|#|#|#|10|10101100|#|#| THEN  C With Confidence=0.5902256 and Coverage=0.82631576
47:IF 111000|0010|#|110|#|#|#|10|11000010|#|#| THEN  C With Confidence=0.5873606 and Coverage=0.83157897
48:IF 111011|1000|#|#|#|#|#|10|11011100|#|#| THEN  D With Confidence=0.5780347 and Coverage=0.4651163
49:IF 111001|1001|#|#|#|#|#|10|11011100|#|#| THEN  D With Confidence=0.5675676 and Coverage=0.4883721
50:IF 111011|1010|#|010|#|#|#|10|11011110|#|#| THEN  D With Confidence=0.51361865 and Coverage=0.6139535
51:IF 011011|0011|01|#|#|#|#|#|#|#|#| THEN  E With Confidence=0.51282054 and Coverage=0.23529412
52:IF 101011|1010|#|#|#|#|#|10|11001100|#|#| THEN  D With Confidence=0.45086706 and Coverage=0.7255814

1:IF #|0100|#|#|#|#|#|#|#|#|#| THEN  H With Confidence=1.0 and Coverage=1.0
2:IF 000100|#|#|#|#|#|#|#|#|#|#| THEN  B With Confidence=1.0 and Coverage=0.9848485
3:IF 001000|1100|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=1.0 and Coverage=0.051282052
4:IF 010011|0001|#|#|#|#|#|10|1001000|#|#| THEN  E With Confidence=1.0 and Coverage=0.047058824
5:IF 111010|#|#|#|#|#|#|#|#|#|011| THEN  F With Confidence=1.0 and Coverage=0.025641026
6:IF #|0001|#|#|#|01|#|#|1111011|#|#| THEN  E With Confidence=1.0 and Coverage=0.023529412
7:IF 001000|1000|#|#|#|01|#|#|0111011|#|#| THEN  D With Confidence=1.0 and Coverage=0.018604651
8:IF #|1011|10|#|010|#|#|#|#|#|#| THEN  D With Confidence=1.0 and Coverage=0.004651163
9:IF 001010|1000|#|#|#|01|#|#|1101010|#|#| THEN  D With Confidence=0.90909094 and Coverage=0.093023255
10:IF 001000|1000|#|#|#|01|#|#|#|#|#| THEN  D With Confidence=0.875 and Coverage=0.09767442
11:IF 001011|1001|#|#|#|01|#|#|#|#|#| THEN  D With Confidence=0.84615386 and Coverage=0.10232558
12:IF 011000|1000|#|#|#|01|#|#|1111001|#|#| THEN  D With Confidence=0.84375 and Coverage=0.1255814
13:IF #|0001|#|#|010|#|#|#|1011100|#|#| THEN  E With Confidence=0.8333333 and Coverage=0.05882353
14:IF 010111|0001|#|#|#|#|#|#|1011100|#|100| THEN  E With Confidence=0.8181818 and Coverage=0.105882354
15:IF #|0110|#|#|#|01|#|#|0011010|#|#| THEN  C With Confidence=0.8 and Coverage=0.021052632
16:IF 011010|1000|#|#|#|01|#|#|#|#|#| THEN  D With Confidence=0.7837838 and Coverage=0.13488372
17:IF 001000|1010|#|#|#|01|#|#|1111001|#|#| THEN  D With Confidence=0.7619048 and Coverage=0.14883721
18:IF 011001|1000|#|010|#|#|#|10|1001100|#|#| THEN  D With Confidence=0.73770493 and Coverage=0.20930232
19:IF 111010|1000|#|#|#|01|#|#|1111001|#|#| THEN  D With Confidence=0.7291667 and Coverage=0.1627907
20:IF 011001|1000|#|010|#|#|#|10|1101010|#|#| THEN  D With Confidence=0.72727275 and Coverage=0.22325581
21:IF 011001|1000|#|011|#|#|#|10|1101110|#|#| THEN  D With Confidence=0.7051282 and Coverage=0.25581396
22:IF 010000|0010|#|#|#|01|#|#|1011001|#|#| THEN  C With Confidence=0.6989247 and Coverage=0.34210527
23:IF 010001|0010|#|#|#|#|#|#|1011110|#|#| THEN  C With Confidence=0.6944444 and Coverage=0.39473686
24:IF 110000|0010|#|#|101|01|#|#|1011000|#|#| THEN  C With Confidence=0.6918239 and Coverage=0.57894737
25:IF #|0001|#|#|#|#|#|#|1011111|#|#| THEN  E With Confidence=0.68 and Coverage=0.2
26:IF 010000|0010|#|#|#|#|#|#|#|#|#| THEN  C With Confidence=0.67826086 and Coverage=0.4105263
27:IF 110001|0010|#|#|100|01|#|#|1111000|#|#| THEN  C With Confidence=0.6744186 and Coverage=0.6105263
28:IF 110000|0010|#|#|101|01|#|#|1111000|#|#| THEN  C With Confidence=0.67241377 and Coverage=0.6157895
29:IF 111001|1000|#|011|#|#|#|10|1101000|#|#| THEN  D With Confidence=0.6703297 and Coverage=0.28372094
30:IF 110010|0010|#|#|#|01|#|#|1111000|#|#| THEN  C With Confidence=0.6666667 and Coverage=0.6315789
31:IF 001001|1010|#|010|#|#|#|10|#|#|#| THEN  D With Confidence=0.6627907 and Coverage=0.26511627
32:IF 111001|1000|#|011|#|#|#|10|1101110|#|#| THEN  D With Confidence=0.66019416 and Coverage=0.31627908
33:IF 110011|0010|#|#|#|01|#|#|#|#|#| THEN  C With Confidence=0.65217394 and Coverage=0.6315789
34:IF 110000|0010|#|#|101|#|#|#|1011000|#|#| THEN  C With Confidence=0.64788735 and Coverage=0.7263158
35:IF 111001|1000|#|011|#|#|#|10|#|#|#| THEN  D With Confidence=0.64761907 and Coverage=0.31627908
36:IF 110000|0010|#|#|#|#|#|#|1011010|#|#| THEN  C With Confidence=0.640553 and Coverage=0.73157895
37:IF 110000|0010|#|#|100|#|#|#|1110000|#|#| THEN  C With Confidence=0.63555557 and Coverage=0.7526316
38:IF 110001|0010|#|#|#|#|#|#|1011110|#|#| THEN  C With Confidence=0.6334842 and Coverage=0.7368421
39:IF 011001|1000|#|#|#|#|#|10|1111000|#|#| THEN  D With Confidence=0.6302521 and Coverage=0.3488372
40:IF #|1100|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=0.625 and Coverage=0.12820514
41:IF 110000|0010|#|#|#|#|#|#|1111000|#|#| THEN  C With Confidence=0.62447256 and Coverage=0.77894735
42:IF 011001|1000|#|#|#|#|#|#|1011010|#|#| THEN  D With Confidence=0.62376237 and Coverage=0.29302326
43:IF 011001|1000|#|#|#|#|#|10|1101100|#|100| THEN  D With Confidence=0.6183206 and Coverage=0.37674418
44:IF 111001|0010|#|#|101|#|#|#|1011000|#|#| THEN  C With Confidence=0.6102362 and Coverage=0.81578946
45:IF 111001|0010|#|#|#|#|#|#|1010000|#|#| THEN  C With Confidence=0.6062992 and Coverage=0.8105263
46:IF #|0001|#|#|#|#|#|#|#|#|#| THEN  E With Confidence=0.6 and Coverage=0.21176471
47:IF 111001|1000|#|#|#|#|#|10|1100000|#|#| THEN  D With Confidence=0.59310347 and Coverage=0.4
48:IF 111000|0010|#|#|#|#|#|#|1011100|#|#| THEN  C With Confidence=0.5917603 and Coverage=0.83157897
49:IF 111000|0010|#|#|100|#|#|#|1110000|#|#| THEN  C With Confidence=0.58759123 and Coverage=0.8473684
50:IF 111001|1000|#|#|#|#|#|10|1101100|#|100| THEN  D With Confidence=0.5764706 and Coverage=0.45581394
51:IF 011011|0111|01|#|#|#|#|#|1111010|#|#| THEN  E With Confidence=0.5588235 and Coverage=0.22352941
52:IF 111011|1010|#|010|#|#|#|10|1101100|#|#| THEN  D With Confidence=0.5175097 and Coverage=0.61860466
53:IF 011011|1010|#|#|#|#|#|10|1101100|#|100| THEN  D With Confidence=0.47003156 and Coverage=0.69302326

1:IF #|0100|#|#|#|#|#|#|#|#|#| THEN  H With Confidence=1.0 and Coverage=1.0
2:IF 000100|#|#|#|#|#|#|#|#|#|#| THEN  B With Confidence=1.0 and Coverage=0.9848485
3:IF 101010|#|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=1.0 and Coverage=0.078947365
4:IF #|#|#|#|#|#|#|#|#|000011|#| THEN  E With Confidence=1.0 and Coverage=0.023255814
5:IF 000001|0010|#|#|#|#|#|#|#|#|#| THEN  C With Confidence=1.0 and Coverage=0.005263158
6:IF 011011|1001|#|#|#|01|#|#|11000000|#|#| THEN  D With Confidence=0.8064516 and Coverage=0.11627907
7:IF 001010|1001|#|#|#|01|#|#|#|#|#| THEN  D With Confidence=0.8 and Coverage=0.093023255
8:IF 101011|1001|#|#|#|01|#|#|11000100|#|#| THEN  D With Confidence=0.7631579 and Coverage=0.13488372
9:IF 110011|0001|#|#|#|#|#|#|10010110|#|#| THEN  E With Confidence=0.75 and Coverage=0.13953489
10:IF 011001|1001|#|010|#|#|#|10|11000000|#|#| THEN  D With Confidence=0.73846155 and Coverage=0.22325581
11:IF 011001|1001|#|010|#|#|#|10|#|110100|#| THEN  D With Confidence=0.7160494 and Coverage=0.26976743
12:IF 110001|0010|#|#|#|01|#|#|10000100|110100|#| THEN  C With Confidence=0.7051282 and Coverage=0.57894737
13:IF 010001|0010|#|#|#|#|#|10|#|#|#| THEN  C With Confidence=0.69911504 and Coverage=0.41578948
14:IF 110011|0010|#|#|#|01|#|#|11000110|#|#| THEN  C With Confidence=0.6818182 and Coverage=0.6315789
15:IF 110011|0010|#|#|#|01|#|#|#|110100|#| THEN  C With Confidence=0.6815643 and Coverage=0.6421053
16:IF #|1000|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=0.6666667 and Coverage=0.10526316
17:IF #|#|#|#|#|#|#|#|#|001110|#| THEN  D With Confidence=0.6666667 and Coverage=0.018604651
18:IF 110001|0010|#|110|#|#|#|#|10000110|#|#| THEN  C With Confidence=0.66497463 and Coverage=0.6894737
19:IF 110001|0010|#|#|#|#|#|#|10000100|110100|#| THEN  C With Confidence=0.66190475 and Coverage=0.73157895
20:IF 110001|0010|#|#|#|#|#|#|10001100|110100|#| THEN  C With Confidence=0.6588785 and Coverage=0.74210525
21:IF 110001|0010|#|#|#|#|#|10|11000000|#|#| THEN  C With Confidence=0.65065503 and Coverage=0.7842105
22:IF 110011|#|#|#|#|#|#|01|#|#|#| THEN  E With Confidence=0.65 and Coverage=0.15116279
23:IF 110001|0010|#|#|#|#|#|10|11101000|#|#| THEN  C With Confidence=0.64529914 and Coverage=0.79473686
24:IF 011001|1001|#|110|#|#|#|10|11000100|#|#| THEN  D With Confidence=0.6335878 and Coverage=0.3860465
25:IF 011011|1001|#|#|#|#|#|10|11000100|#|#| THEN  D With Confidence=0.620438 and Coverage=0.39534885
26:IF 111001|1001|#|110|#|#|#|10|11000100|#|#| THEN  D With Confidence=0.6047904 and Coverage=0.46976745
27:IF 011001|1000|#|#|#|#|#|10|#|#|#| THEN  D With Confidence=0.60431653 and Coverage=0.3906977
28:IF #|#|#|#|#|#|#|#|00110000|#|#| THEN  E With Confidence=0.5833333 and Coverage=0.08139535
29:IF #|#|#|#|#|#|#|#|00111011|#|#| THEN  E With Confidence=0.54545456 and Coverage=0.20930232
30:IF 101011|1011|#|#|#|#|#|10|11001100|#|#| THEN  D With Confidence=0.4519774 and Coverage=0.74418604

1:IF #|0100|#|#|#|#|#|#|#|#|#| THEN  H With Confidence=1.0 and Coverage=1.0
2:IF 000100|#|#|#|#|#|#|#|#|#|#| THEN  B With Confidence=1.0 and Coverage=0.9848485
3:IF 101100|#|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=1.0 and Coverage=0.078947365
4:IF 000001|1000|#|011|#|#|#|10|#|#|#| THEN  D With Confidence=1.0 and Coverage=0.041860465
5:IF #|0101|#|#|#|#|#|#|00100111|#|#| THEN  E With Confidence=1.0 and Coverage=0.034883723
6:IF #|#|#|#|#|#|#|#|#|000011|#| THEN  E With Confidence=1.0 and Coverage=0.023255814
7:IF 010001|0010|#|#|#|#|#|#|00111101|#|#| THEN  C With Confidence=1.0 and Coverage=0.015789473
8:IF #|1110|#|#|#|#|#|#|#|001110|#| THEN  D With Confidence=1.0 and Coverage=0.009302326
9:IF #|#|#|#|#|#|#|#|#|000100|#| THEN  D With Confidence=1.0 and Coverage=0.004651163
10:IF 001010|1000|#|#|#|01|#|#|11100101|#|#| THEN  D With Confidence=0.9 and Coverage=0.08372093
11:IF 001000|1000|#|#|#|01|#|#|11101100|#|#| THEN  D With Confidence=0.8636364 and Coverage=0.0883721
12:IF 001010|1001|#|#|#|01|#|#|11011000|#|#| THEN  D With Confidence=0.8636364 and Coverage=0.0883721
13:IF #|#|#|#|#|#|#|#|00100001|#|#| THEN  E With Confidence=0.8333333 and Coverage=0.058139537
14:IF 010011|1010|#|#|#|01|#|#|00111101|#|#| THEN  C With Confidence=0.8333333 and Coverage=0.02631579
15:IF 011010|1000|#|#|#|01|#|#|11110101|#|#| THEN  D With Confidence=0.82758623 and Coverage=0.11162791
16:IF 001001|1000|#|#|#|01|#|#|#|#|#| THEN  D With Confidence=0.82608694 and Coverage=0.0883721
17:IF 011000|1001|#|#|#|01|#|#|11110100|#|#| THEN  D With Confidence=0.78125 and Coverage=0.11627907
18:IF 111001|0011|#|001|#|01|#|#|#|#|#| THEN  C With Confidence=0.7777778 and Coverage=0.036842104
19:IF 110011|0001|#|#|#|#|#|#|10101111|#|#| THEN  E With Confidence=0.7647059 and Coverage=0.15116279
20:IF 010001|0010|#|100|#|#|#|#|10111100|#|#| THEN  C With Confidence=0.7567568 and Coverage=0.14736842
21:IF 001001|1000|#|011|#|#|#|10|#|111010|#| THEN  D With Confidence=0.75 and Coverage=0.20930232
22:IF 100001|1010|#|101|#|01|#|#|11011001|#|#| THEN  C With Confidence=0.75 and Coverage=0.15789473
23:IF 001001|1010|#|#|#|01|#|#|11000101|#|#| THEN  D With Confidence=0.74358976 and Coverage=0.13488372
24:IF 110001|0010|#|101|#|01|#|#|11100101|#|#| THEN  C With Confidence=0.7432432 and Coverage=0.28947368
25:IF 011001|1000|#|010|#|#|#|10|11100101|#|#| THEN  D With Confidence=0.734375 and Coverage=0.21860465
26:IF 011001|1000|#|011|#|#|#|10|#|111100|#| THEN  D With Confidence=0.72727275 and Coverage=0.26046512
27:IF 010001|0010|#|#|#|01|#|#|10101100|#|#| THEN  C With Confidence=0.7222222 and Coverage=0.34210527
28:IF 011011|1000|#|011|#|#|#|10|#|111000|#| THEN  D With Confidence=0.7125 and Coverage=0.26511627
29:IF 011001|1001|#|010|#|#|#|10|#|111000|#| THEN  D With Confidence=0.7108434 and Coverage=0.2744186
30:IF 010011|0010|#|#|#|01|#|#|10101100|#|#| THEN  C With Confidence=0.7096774 and Coverage=0.34736842
31:IF 010001|0010|#|#|#|01|#|#|#|#|#| THEN  C With Confidence=0.70526314 and Coverage=0.35263157
32:IF 010000|0010|#|#|#|#|#|10|10111110|#|#| THEN  C With Confidence=0.7029703 and Coverage=0.3736842
33:IF 001001|1010|#|011|#|#|#|10|#|111100|#| THEN  D With Confidence=0.7 and Coverage=0.29302326
34:IF 010001|0010|#|#|#|#|#|#|10101111|#|#| THEN  C With Confidence=0.69902915 and Coverage=0.37894738
35:IF 110011|0010|#|#|#|01|#|#|10110100|#|#| THEN  C With Confidence=0.69512194 and Coverage=0.6
36:IF 110000|0010|#|#|#|01|#|#|11100100|101101|#| THEN  C With Confidence=0.68604654 and Coverage=0.6210526
37:IF 110011|0010|#|#|#|01|#|#|10101100|#|#| THEN  C With Confidence=0.6845238 and Coverage=0.6052632
38:IF 001011|1010|#|011|#|#|#|10|#|111100|#| THEN  D With Confidence=0.6831683 and Coverage=0.32093024
39:IF 111011|1000|#|011|#|#|#|10|11011101|111100|#| THEN  D With Confidence=0.6666667 and Coverage=0.3255814
40:IF #|0001|#|#|#|#|#|#|10101111|#|#| THEN  E With Confidence=0.6666667 and Coverage=0.20930232
41:IF #|1000|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=0.6666667 and Coverage=0.10526316
42:IF 110000|0010|#|110|#|#|#|10|10010000|#|#| THEN  C With Confidence=0.65957445 and Coverage=0.6526316
43:IF 110000|0010|#|110|#|#|#|10|10000100|#|#| THEN  C With Confidence=0.6580311 and Coverage=0.66842103
44:IF 110001|0010|#|110|#|#|#|10|10011100|#|#| THEN  C With Confidence=0.6515151 and Coverage=0.6789474
45:IF 110001|0010|#|110|#|#|#|10|11000100|101101|#| THEN  C With Confidence=0.64593303 and Coverage=0.7105263
46:IF 110001|0010|#|#|#|#|#|10|10010000|#|#| THEN  C With Confidence=0.6456311 and Coverage=0.7
47:IF 011001|1000|#|#|#|#|#|10|11100101|#|#| THEN  D With Confidence=0.6434783 and Coverage=0.34418604
48:IF 110000|0010|#|110|#|#|#|10|11010100|#|#| THEN  C With Confidence=0.6418605 and Coverage=0.7263158
49:IF 011001|1000|#|#|#|#|#|10|11010100|111110|#| THEN  D With Confidence=0.6386555 and Coverage=0.3534884
50:IF 011001|1000|#|110|#|#|#|10|11101101|#|#| THEN  D With Confidence=0.6328125 and Coverage=0.37674418
