13:IF #|2.5,#|2.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.9136364 and Coverage=0.9348837

1:IF #,6.5|#,2.5|#|#|#|#,4.5|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.905
2:IF #|#, 1|#|#|#|#,4.5|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.825
3:IF #,6.5|#|#,4.5|#|#|#,4.5|#|#,2.5|#| THEN  2 With Confidence=0.99728996 and Coverage=0.92
4:IF #|#|4.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.9693251 and Coverage=0.7348837
5:IF #|#|2.5,#|#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.96067417 and Coverage=0.7953488
6:IF #|#|2.5,#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.95384616 and Coverage=0.8651163
7:IF #|#|2.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.9362745 and Coverage=0.88837206
8:IF #|#|#,4.5|#|#|#,9.5|#|#|#| THEN  2 With Confidence=0.93333334 and Coverage=0.98
9:IF #|#|#|#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.9222798 and Coverage=0.82790697

1:IF #|#|#|#|#|#|#|8.5,#|#| THEN  4 With Confidence=1.0 and Coverage=0.31627908
2:IF 6.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9918699 and Coverage=0.5674419
3:IF #|#|4.5,#|#|#|4.5,#|#|#|#| THEN  4 With Confidence=0.9848485 and Coverage=0.60465115
4:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.98333335 and Coverage=0.5488372
5:IF #|#|2.5,#|3.5,#|#|#|#|#|#| THEN  4 With Confidence=0.9727891 and Coverage=0.66511625
6:IF #|#|#|#|#|#,4.5|#,3.5|#|#| THEN  2 With Confidence=0.966581 and Coverage=0.94
7:IF #,6.5|#,7.5|#|#|#|#,9.5|#|#,8.5|#| THEN  2 With Confidence=0.9654321 and Coverage=0.9775

