3:IF #|#,16.25|#|#,4.0|0.45,4.45| THEN  1 With Confidence=1.0 and Coverage=0.8
4:IF #|16.25,#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.65625
5:IF #|5.65,13.2|#|#,4.0|#| THEN  1 With Confidence=0.96268654 and Coverage=0.95555556
6:IF #|#,5.65|#|#|#| THEN  3 With Confidence=0.9259259 and Coverage=0.9259259

1:IF #|11.95,#|#|#|#,0.4| THEN  2 With Confidence=1.0 and Coverage=0.90625
2:IF #|#|#|4.0,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8148148
3:IF #|#|0.75,2.45|#|0.55,4.55| THEN  1 With Confidence=1.0 and Coverage=0.7111111
4:IF #|5.65,11.95|#|#,4.0|#| THEN  1 With Confidence=0.97619045 and Coverage=0.9111111
5:IF #|14.0,#|#|#|#| THEN  2 With Confidence=0.962963 and Coverage=0.8125
6:IF #|#,5.65|#|#|#| THEN  3 With Confidence=0.9230769 and Coverage=0.8888889

