10:IF #,6.5|#|#|#,3.5|#|#|#|#|#| THEN  2 With Confidence=0.94814813 and Coverage=0.96
11:IF #|#|#|3.5,#|#|#|#|#|#| THEN  4 With Confidence=0.925 and Coverage=0.6883721

1:IF #|#|#|#|#,2.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8075
2:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.9747899 and Coverage=0.53953487
3:IF 6.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9632353 and Coverage=0.60930234
4:IF 4.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.95454544 and Coverage=0.7813954
5:IF #,6.5|#|#|#,3.5|#|#|#|#|#| THEN  2 With Confidence=0.9433498 and Coverage=0.9575
6:IF #|#|#|3.5,#|#|#|#|#|#| THEN  4 With Confidence=0.918239 and Coverage=0.67906976

1:IF #|#|#|#,3.5|#|#,2.5|#,3.5|#|#| THEN  2 With Confidence=0.99717516 and Coverage=0.8825
2:IF 6.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9913793 and Coverage=0.53488374
3:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.9741379 and Coverage=0.5255814
4:IF 6.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.96240604 and Coverage=0.59534883
5:IF #,6.5|#|#|#|#|#|#,3.5|#|#| THEN  2 With Confidence=0.96202534 and Coverage=0.95
6:IF #|#|#|#|2.5,#|#|3.5,#|#|#| THEN  4 With Confidence=0.9583333 and Coverage=0.74883723
7:IF 4.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.94857144 and Coverage=0.772093
8:IF #,6.5|#|#|#,3.5|#|#|#|#|#| THEN  2 With Confidence=0.94814813 and Coverage=0.96

1:IF #,6.5|#|#|#,3.5|#,2.5|#|#,3.5|#|#| THEN  2 With Confidence=1.0 and Coverage=0.865
2:IF #,6.5|#|#|#,2.5|#,2.5|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.84
3:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.27906978
4:IF #|#|#|#,2.5|#|#, 1|#|#|#| THEN  2 With Confidence=0.9938838 and Coverage=0.8125
5:IF 6.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9915254 and Coverage=0.54418606
6:IF #|#|#|#|#|#|#, 1|#|#| THEN  2 With Confidence=0.9851852 and Coverage=0.3325
7:IF #|#|#|#,3.5|#|#,2.5|#|#|#| THEN  2 With Confidence=0.9811828 and Coverage=0.9125
8:IF #|#|#|3.5,#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.97709924 and Coverage=0.59534883
9:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.9752066 and Coverage=0.5488372
10:IF #|#|#|#|2.5,#|2.5,#|3.5,#|#|#| THEN  4 With Confidence=0.9738562 and Coverage=0.69302326
11:IF 6.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9701493 and Coverage=0.60465115
12:IF #|#|#|#|#|#, 1|#|#|#| THEN  2 With Confidence=0.9614325 and Coverage=0.8725
13:IF 4.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.95977014 and Coverage=0.7767442
14:IF 1.5,#|#|#|#|#|3.5,#|#|#|#| THEN  4 With Confidence=0.92670155 and Coverage=0.82325584

1:IF #|#|#|#|#,2.5|#,2.5|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.845
2:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.30232558
3:IF #|#|#, 1|#|#|#|#|#|#| THEN  2 With Confidence=0.99358976 and Coverage=0.775
4:IF #|#|#,5.5|#|#|#,2.5|#|#,3.5|#| THEN  2 With Confidence=0.9917582 and Coverage=0.9025
5:IF 6.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9915254 and Coverage=0.54418606
6:IF #|#|5.5,#|#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.9834711 and Coverage=0.5534884
7:IF 6.5,#|2.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.97637796 and Coverage=0.5767442
8:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.97540987 and Coverage=0.5534884
9:IF #|#|5.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.969697 and Coverage=0.59534883
10:IF #|#|#|#|#|3.5,#|3.5,#|#|#| THEN  4 With Confidence=0.9677419 and Coverage=0.6976744
11:IF 4.5,#|#|#|#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.96178347 and Coverage=0.7023256
12:IF #|#|#,5.5|#|#|#,3.5|#|#|#| THEN  2 With Confidence=0.9617347 and Coverage=0.9425
13:IF #|#|#|#|#|#|#,3.5|#,3.5|#| THEN  2 With Confidence=0.95214105 and Coverage=0.945
14:IF #|#|#|#|#|#|#|3.5,#|#| THEN  4 With Confidence=0.9346405 and Coverage=0.66511625

