3:IF 112.5,#|#,6.4|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.7777778
4:IF #|#,4.0|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.5925926
5:IF #|6.55,11.95|#|#|#| THEN  1 With Confidence=0.98214287 and Coverage=0.8148148
6:IF #|5.65,11.95|#|#,4.0|#| THEN  1 With Confidence=0.976 and Coverage=0.9037037
7:IF #|#|#|#,4.0|#| THEN  1 With Confidence=0.7803468 and Coverage=1.0

1:IF #|#|#|4.0,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8888889
2:IF #|5.449999999999999,15.65|#|#|0.45,7.949999999999999| THEN  1 With Confidence=1.0 and Coverage=0.8740741
3:IF #|11.2,#|#|#|-0.25,0.45| THEN  2 With Confidence=1.0 and Coverage=0.78125
4:IF 95.5,#|5.65,14.0|#|#,4.0|#| THEN  1 With Confidence=0.97727275 and Coverage=0.95555556
5:IF #|#,5.65|#|#|#| THEN  3 With Confidence=0.9259259 and Coverage=0.9259259
6:IF #|#|#|#|#,0.45| THEN  2 With Confidence=0.6888889 and Coverage=0.96875

1:IF #|11.95,#|#|#|#,0.4| THEN  2 With Confidence=1.0 and Coverage=0.90625
2:IF #|#|#|4.0,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8148148
3:IF #|#|3.2,#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.625
4:IF #|5.199999999999999,16.25|#,3.2|#|#| THEN  1 With Confidence=0.9121622 and Coverage=1.0
5:IF #|#,6.6|#|1.05,#|#| THEN  3 With Confidence=0.7878788 and Coverage=0.962963

