6:IF #|4.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9811321 and Coverage=0.7255814
7:IF #|#|#,2.5|#|#|#|#|#|#| THEN  2 With Confidence=0.97534245 and Coverage=0.89
8:IF #|#|2.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.9408867 and Coverage=0.88837206
9:IF #|2.5,#|2.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.9212963 and Coverage=0.9255814

1:IF #,6.5|#,2.5|#|#|#|#,4.5|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.9025
2:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.855
3:IF #|#|#|#|#| 10,#|3.5,#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.47906977
4:IF 6.5,#|#|#|#|#|4.5,#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.47906977
5:IF #|#, 1|#|#|#|#|#|#|#| THEN  2 With Confidence=0.9941003 and Coverage=0.8425
6:IF #,6.5|#,4.5|#|#|#|#|#,3.5|#,3.5|#| THEN  2 With Confidence=0.99210525 and Coverage=0.9425
7:IF #|#|#,3.5|#|#|#|#,3.5|#,3.5|#| THEN  2 With Confidence=0.9919786 and Coverage=0.9275
8:IF #,6.5|#|#|#,3.5|#|#|#,3.5|#|#| THEN  2 With Confidence=0.9895288 and Coverage=0.945
9:IF #,6.5|#,4.5|#|#,3.5|#|#|#,6.5|#|#| THEN  2 With Confidence=0.97709924 and Coverage=0.96
10:IF #|#|2.5,#|#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.96511626 and Coverage=0.772093
11:IF #|3.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.94736844 and Coverage=0.8372093
12:IF #|#|2.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.8286853 and Coverage=0.96744186

1:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8575
2:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.29302326
3:IF 6.5,#|#|3.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.9831933 and Coverage=0.54418606
4:IF #|#|#,3.5|#|#|#|#,3.5|#|#| THEN  2 With Confidence=0.9814815 and Coverage=0.9275
5:IF #|4.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.98101264 and Coverage=0.7209302
6:IF #|#,3.5|#,4.5|#|#|#,4.5|#|#|#| THEN  2 With Confidence=0.97938144 and Coverage=0.95
7:IF #|#,4.5|#,5.5|#|#|#,6.5|#|#|#| THEN  2 With Confidence=0.96068794 and Coverage=0.9775
8:IF #|#|#|#|2.5,#|#|3.5,#|#|#| THEN  4 With Confidence=0.9532164 and Coverage=0.75813955
9:IF #|#|3.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.91219515 and Coverage=0.8697674

1:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8625
2:IF #|4.5,#|#|#|#|#|#|6.5,#|#| THEN  4 With Confidence=1.0 and Coverage=0.40465117
3:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.29767442
4:IF #|#|#, 1|#|#|#|#|#|#| THEN  2 With Confidence=0.99358976 and Coverage=0.775
5:IF #,6.5|#,3.5|#|#|#|#,6.5|#|#,3.5|#| THEN  2 With Confidence=0.9921671 and Coverage=0.95
6:IF #,6.5|#,4.5|#|#|#|#,6.5|#|#,3.5|#| THEN  2 With Confidence=0.9896641 and Coverage=0.9575
7:IF #|#|4.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.96385545 and Coverage=0.74418604
8:IF #|2.5,#|2.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.9212963 and Coverage=0.9255814
9:IF #|#|2.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.8247012 and Coverage=0.96279067

