5:IF #|#,6.9|#|#|2.1500000000000004,#| THEN  3 With Confidence=0.7878788 and Coverage=0.962963
6:IF #|#|#|#,3.5|#| THEN  1 With Confidence=0.7803468 and Coverage=1.0

1:IF #|#,6.4|#|2.05,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8148148
2:IF #|4.45,16.25|#|#|0.35,2.8499999999999996| THEN  1 With Confidence=1.0 and Coverage=0.5037037
3:IF #|6.4,#|#|#|0.45,#| THEN  1 With Confidence=0.99115044 and Coverage=0.8296296
4:IF #|5.65,14.0|#,2.6|#|#| THEN  1 With Confidence=0.9767442 and Coverage=0.93333334
5:IF #|11.05,#|#|#|#,0.45| THEN  2 With Confidence=0.9411765 and Coverage=1.0
6:IF #|6.4,14.0|#|#|#| THEN  1 With Confidence=0.93939394 and Coverage=0.91851854
7:IF #|#,5.65|#|#|#| THEN  3 With Confidence=0.9259259 and Coverage=0.9259259

1:IF #|#,5.65|#|#|2.1500000000000004,#| THEN  3 With Confidence=1.0 and Coverage=0.9259259
2:IF #|12.65,#|#|#|#,0.45| THEN  2 With Confidence=1.0 and Coverage=0.90625
3:IF #|#|#|4.0,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8888889
4:IF #|5.449999999999999,15.65|#|#|0.45,14.05| THEN  1 With Confidence=1.0 and Coverage=0.8888889
5:IF #|15.65,#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.6875
6:IF #|#,13.2|#|#,4.0|#| THEN  1 With Confidence=0.94285715 and Coverage=0.9777778

1:IF #|#,5.199999999999999|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.8148148
2:IF #|#|#|4.0,#|#| THEN  3 With Confidence=1.0 and Coverage=0.8148148
3:IF #|11.95,#|#|#|#,0.15000000000000002| THEN  2 With Confidence=1.0 and Coverage=0.6875
4:IF #|16.25,#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.625
5:IF 99.5,102.5|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.08888889
6:IF #|11.0,#|#|#|#,0.55| THEN  2 With Confidence=0.9117647 and Coverage=0.96875
7:IF #|#,16.25|#|#,4.0|#| THEN  1 With Confidence=0.8881579 and Coverage=1.0

