4:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.2883721
5:IF #|#|2.5,#|#|#|8.5,#|#|#|#| THEN  4 With Confidence=0.99159664 and Coverage=0.5488372
6:IF #|#|#,2.5|#|#|#|#|#|#| THEN  2 With Confidence=0.97831976 and Coverage=0.9025
7:IF #|#|2.5,#|3.5,#|#|#|#|#|#| THEN  4 With Confidence=0.9726027 and Coverage=0.6604651
8:IF 4.5,#|#|2.5,#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9649123 and Coverage=0.76744187
9:IF #|#,7.5|#|#,3.5|#|#,6.5|#|#,6.5|#| THEN  2 With Confidence=0.9647355 and Coverage=0.9575
10:IF #|#|2.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.9362745 and Coverage=0.88837206

1:IF #|#,2.5|#|#|#|#,2.5|#|#,2.5|#| THEN  2 With Confidence=1.0 and Coverage=0.845
2:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.28372094
3:IF #,7.5|#|#|#,3.5|#|#,4.5|#|#,2.5|#| THEN  2 With Confidence=0.99725276 and Coverage=0.9075
4:IF #|#|#,1.5|#|#|#|#|#|#| THEN  2 With Confidence=0.9937107 and Coverage=0.79
5:IF #|8.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.984127 and Coverage=0.2883721
6:IF #|#|1.5,#|#|#|5.5,#|#|#|#| THEN  4 With Confidence=0.9807692 and Coverage=0.7116279
7:IF #|#|#,2.5|#|#|#|#|#|#| THEN  2 With Confidence=0.9755435 and Coverage=0.8975
8:IF #|#|2.5,#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9587629 and Coverage=0.8651163
9:IF #|#|2.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.9492386 and Coverage=0.8697674
10:IF #|#,8.5|#|#|#|#,5.5|#|#|#| THEN  2 With Confidence=0.9124424 and Coverage=0.99

1:IF #,7.5|#|#|#|#,3.5|#,2.5|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.9
2:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8575
3:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.29302326
4:IF #|#|#|#|#,3.5|#,2.5|#|#|#| THEN  2 With Confidence=0.99450547 and Coverage=0.905
5:IF 4.5,#|#|#|#|#|2.5,#|3.5,#|#|#| THEN  4 With Confidence=0.98540145 and Coverage=0.627907
6:IF #|#|#|3.5,#|#|#|3.5,#|#|#| THEN  4 With Confidence=0.97727275 and Coverage=0.6
7:IF #|#|#,2.5|#|#|#|#|#|#| THEN  2 With Confidence=0.97547686 and Coverage=0.895
8:IF #|#|2.5,#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.95897436 and Coverage=0.8697674
9:IF #,7.5|#|#|#|#|#|#,3.5|#|#| THEN  2 With Confidence=0.9572864 and Coverage=0.9525
10:IF #|#|2.5,#|#|2.5,#|#|#|#|#| THEN  4 With Confidence=0.9405941 and Coverage=0.88372093

1:IF #|#|2.5,#|5.5,#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.4604651
2:IF 10,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.28372094
3:IF #|#|#, 1|#|#|#|#|#|#| THEN  2 With Confidence=0.99678457 and Coverage=0.775
4:IF #|#|#|#|#|8.5,#|#|#|#| THEN  4 With Confidence=0.9844961 and Coverage=0.59069765
5:IF #|#|#|#|#|6.5,#|#|#|#| THEN  4 With Confidence=0.96753246 and Coverage=0.69302326
6:IF #|2.5,#|2.5,#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.947644 and Coverage=0.8418605
7:IF #|#,7.5|#|#|#|#,6.5|#|#,6.5|#| THEN  2 With Confidence=0.9467312 and Coverage=0.9775
8:IF #|#|#|#|#|#|#|2.5,#|#| THEN  4 With Confidence=0.8974359 and Coverage=0.81395346

